employee_id,salary_gross,currency,pay_frequency,bonus,effective_date
10507,7630,GHS,Monthly,1144,2025-12-02
13344,10219,GHS,Monthly,306,2025-12-02
11770,5136,GHS,Biweekly,513,2025-12-02
10393,8336,GHS,Monthly,416,2025-12-02
12808,15881,GHS,Biweekly,794,2025-12-02
11426,15001,GHS,Biweekly,0,2025-12-02
10919,1856,GHS,Biweekly,55,2025-12-02
,17484,GHS,Monthly,1748,2025-12-02
12555,3336,GHS,Monthly,166,2025-12-02
11910,5933,GHS,Monthly,593,2025-12-02
11722,5941,GHS,Monthly,178,2025-12-02
11898,10201,GHS,Monthly,510,2025-12-02
10367,9721,GHS,Biweekly,1458,2025-12-02
11789,3087,GHS,,154,2025-12-02
10475,3651,GHS,Monthly,365,2025-12-02
12495,12636,GHS,Monthly,0,2025-12-02
13156,11550,GHS,Monthly,1732,2025-12-02
10097,4187,GHS,Biweekly,0,2025-12-02
11580,6143,GHS,Monthly,307,2025-12-02
10801,3317,GHS,Biweekly,165,2025-12-02
11523,6420,GHS,Biweekly,192,2025-12-02
12953,4020,GHS,Biweekly,201,2025-12-02
,8488,GHS,Biweekly,848,2025-12-02
11791,,GHS,Monthly,1520,2025-12-02
13211,7508,,Biweekly,0,2025-12-02
12857,11234,GHS,Monthly,1685,2025-12-02
12083,1428,GHS,Monthly,71,2025-12-02
11341,2261,GHS,Monthly,339,2025-12-02
11674,,GHS,Monthly,95,2025-12-02
12807,5083,GHS,Monthly,254,2025-12-02
12022,16092,GHS,Biweekly,804,2025-12-02
10839,3830,GHS,Monthly,,2025-12-02
13159,4732,GHS,Biweekly,141,2025-12-02
12503,10683,GHS,Monthly,1602,2025-12-02
10020,5274,GHS,Biweekly,0,2025-12-02
13129,2865,GHS,Monthly,429,2025-12-02
13458,2075,GHS,Biweekly,207,2025-12-02
10325,5528,,Biweekly,552,2025-12-02
11705,9067,GHS,Biweekly,272,2025-12-02
12130,13201,GHS,Biweekly,660,2025-12-02
11086,4617,GHS,Biweekly,138,2025-12-02
11479,5464,GHS,,0,2025-12-02
13066,5892,GHS,Biweekly,0,2025-12-02
13198,3796,GHS,Monthly,113,2025-12-02
10486,6053,GHS,Monthly,605,2025-12-02
10610,6067,GHS,Monthly,910,2025-12-02
11499,4798,GHS,Monthly,719,2025-12-02
12904,,GHS,Biweekly,1448,2025-12-02
10919,1856,GHS,Biweekly,55,2025-12-02
12348,8619,GHS,Monthly,430,2025-12-02
12869,7868,GHS,Monthly,1180,2025-12-02
11766,5661,GHS,Biweekly,169,2025-12-02
12267,4227,GHS,Biweekly,634,
,6927,GHS,Biweekly,346,2025-12-02
10529,2948,GHS,Biweekly,294,2025-12-02
10636,6780,GHS,Biweekly,678,2025-12-02
12710,8086,,Monthly,404,2025-12-02
12092,5377,GHS,Biweekly,161,2025-12-02
10425,3085,GHS,Biweekly,462,2025-12-02
11351,3860,GHS,Biweekly,115,2025-12-02
10715,5614,GHS,Monthly,842,2025-12-02
11958,12867,GHS,Biweekly,643,2025-12-02
13132,18628,GHS,Monthly,1862,2025-12-02
12834,14872,GHS,Biweekly,2230,2025-12-02
12704,4562,GHS,Biweekly,456,2025-12-02
10671,3320,GHS,Monthly,498,2025-12-02
10462,5934,GHS,Monthly,296,2025-12-02
13099,16395,GHS,Biweekly,819,2025-12-02
11832,3918,GHS,Biweekly,391,2025-12-02
12800,1403,,Biweekly,0,2025-12-02
11173,7678,GHS,Monthly,0,2025-12-02
13060,3739,GHS,Monthly,373,2025-12-02
10407,1227,GHS,Monthly,122,2025-12-02
10188,5109,GHS,Monthly,510,2025-12-02
,5360,GHS,Biweekly,0,2025-12-02
12917,1747,GHS,,174,2025-12-02
,9598,GHS,Biweekly,959,2025-12-02
12816,3338,,Biweekly,100,2025-12-02
12588,5285,GHS,Biweekly,528,2025-12-02
11025,7592,GHS,Monthly,759,2025-12-02
11599,7641,GHS,Biweekly,1146,2025-12-02
12473,6757,GHS,Biweekly,675,2025-12-02
10443,2268,GHS,Monthly,68,2025-12-02
13318,,GHS,Monthly,345,2025-12-02
10605,4785,GHS,Biweekly,0,2025-12-02
12853,16627,GHS,Biweekly,498,2025-12-02
13136,8489,GHS,Monthly,1273,2025-12-02
13148,6224,GHS,Monthly,186,2025-12-02
12671,5913,GHS,Biweekly,295,2025-12-02
10563,5557,GHS,Monthly,555,2025-12-02
11226,7269,GHS,Biweekly,218,2025-12-02
12696,5456,GHS,Monthly,,2025-12-02
11786,,GHS,Monthly,335,2025-12-02
10851,3988,GHS,Biweekly,119,2025-12-02
11922,6252,GHS,Biweekly,937,2025-12-02
13280,3803,GHS,Monthly,114,2025-12-02
,7640,GHS,Monthly,764,2025-12-02
11775,6129,GHS,,919,2025-12-02
10225,8976,GHS,Biweekly,269,2025-12-02
11512,2608,GHS,Monthly,78,2025-12-02
,4460,GHS,Monthly,446,2025-12-02
10297,,GHS,Monthly,0,2025-12-02
12413,2696,GHS,Biweekly,0,2025-12-02
11071,,GHS,Monthly,899,2025-12-02
12890,2545,GHS,Monthly,254,2025-12-02
12540,12961,,Biweekly,0,2025-12-02
12527,1998,GHS,Biweekly,0,2025-12-02
12671,5913,GHS,Biweekly,295,2025-12-02
10608,15002,GHS,Monthly,2250,2025-12-02
10801,3317,GHS,Biweekly,165,2025-12-02
11912,7852,,Monthly,,2025-12-02
11809,4522,GHS,Biweekly,135,2025-12-02
11430,11353,GHS,Monthly,1702,2025-12-02
10940,8289,GHS,Biweekly,248,2025-12-02
11507,3464,GHS,Monthly,103,2025-12-02
11046,12793,GHS,Monthly,639,2025-12-02
12795,2399,GHS,Biweekly,359,2025-12-02
11970,1338,GHS,Biweekly,,2025-12-02
,12468,GHS,Monthly,1246,2025-12-02
