review_id,employee_id,review_date,reviewer_id,rating,goals_met,promotion_recommended,comments
21994,11994,2025-05-30,10095,5,TRUE,FALSE,Outstanding contributor; top performer.
21995,11995,2024-07-02,10593,3,TRUE,FALSE,Meets expectations; room for growth.
21996,11996,2024-09-14,12321,5,FALSE,FALSE,Outstanding contributor; top performer.
,11997,2024-07-27,12847,5,TRUE,FALSE,Outstanding contributor; top performer.
21998,11998,,11892,5,FALSE,FALSE,Outstanding contributor; top performer.
21999,11999,2025-05-24,11791,4,FALSE,FALSE,Strong performance; exceeds expectations.
22000,12000,2025-09-23,,4,TRUE,FALSE,
,12001,2024-11-11,11929,3,TRUE,FALSE,Meets expectations; room for growth.
22002,12002,2025-01-24,11743,4,TRUE,FALSE,Strong performance; exceeds expectations.
22003,12003,2025-02-17,10352,4,TRUE,FALSE,Strong performance; exceeds expectations.
22004,12004,2024-09-18,13392,4,FALSE,FALSE,Strong performance; exceeds expectations.
22005,12005,2025-03-03,10094,4,FALSE,FALSE,Strong performance; exceeds expectations.
22006,12006,2025-09-27,13166,3,TRUE,FALSE,Meets expectations; room for growth.
22007,12007,2024-12-09,13434,3,TRUE,FALSE,Meets expectations; room for growth.
22008,,2024-10-10,13415,4,FALSE,FALSE,Strong performance; exceeds expectations.
22009,12009,2024-01-15,12708,3,TRUE,FALSE,Meets expectations; room for growth.
22010,12010,2024-07-15,11497,3,FALSE,FALSE,Meets expectations; room for growth.
22011,12011,2025-09-16,12758,3,TRUE,FALSE,Meets expectations; room for growth.
,12012,2024-01-10,12153,4,FALSE,FALSE,Strong performance; exceeds expectations.
22013,12013,2025-02-14,12495,2,FALSE,FALSE,Needs improvement in key areas.
22014,12014,,10797,4,TRUE,FALSE,Strong performance; exceeds expectations.
22015,12015,2025-07-02,13035,4,TRUE,FALSE,Strong performance; exceeds expectations.
22016,12016,2025-07-18,13432,4,FALSE,FALSE,Strong performance; exceeds expectations.
22017,12017,2025-08-10,10482,3,FALSE,FALSE,Meets expectations; room for growth.
22018,12018,2024-09-21,10679,5,TRUE,FALSE,Outstanding contributor; top performer.
22019,12019,2024-11-16,10995,3,FALSE,FALSE,Meets expectations; room for growth.
22020,12020,2025-08-16,13263,4,TRUE,FALSE,Strong performance; exceeds expectations.
22021,12021,2025-01-15,10582,4,TRUE,FALSE,Strong performance; exceeds expectations.
22022,12022,2025-03-05,10542,4,TRUE,FALSE,Strong performance; exceeds expectations.
22023,12023,2025-01-26,10332,4,FALSE,FALSE,Strong performance; exceeds expectations.
22024,12024,2024-10-27,11543,1,FALSE,FALSE,Needs improvement in key areas.
22025,12025,2025-01-26,10400,3,TRUE,FALSE,Meets expectations; room for growth.
22026,12026,2024-12-05,11339,5,FALSE,,Outstanding contributor; top performer.
22027,12027,2024-08-24,12247,4,TRUE,FALSE,Strong performance; exceeds expectations.
22028,12028,2024-09-24,13120,,FALSE,FALSE,
22029,12029,2024-04-02,13167,4,FALSE,FALSE,Strong performance; exceeds expectations.
22030,12030,2024-12-15,10791,4,FALSE,TRUE,Strong performance; exceeds expectations.
22031,12031,2025-07-27,10679,,FALSE,FALSE,Strong performance; exceeds expectations.
22032,12032,2024-07-28,10800,5,FALSE,FALSE,Outstanding contributor; top performer.
22033,12033,2025-09-01,10720,4,TRUE,FALSE,Strong performance; exceeds expectations.
22034,12034,2024-03-26,12509,4,TRUE,FALSE,Strong performance; exceeds expectations.
22035,12035,2024-08-28,11837,4,TRUE,FALSE,Strong performance; exceeds expectations.
22036,12036,2024-11-22,12958,4,TRUE,FALSE,
22037,12037,2024-07-09,12247,,TRUE,FALSE,Outstanding contributor; top performer.
,12038,2024-07-27,10599,2,TRUE,FALSE,Needs improvement in key areas.
22039,12039,2025-10-24,10095,3,TRUE,FALSE,Meets expectations; room for growth.
22040,12040,2024-02-23,,3,TRUE,FALSE,Meets expectations; room for growth.
22041,12041,2024-09-07,11873,4,FALSE,FALSE,Strong performance; exceeds expectations.
22042,12042,2024-07-23,10231,3,TRUE,FALSE,Meets expectations; room for growth.
22043,12043,2025-02-16,13140,5,FALSE,TRUE,Outstanding contributor; top performer.
22044,,2025-08-04,11272,2,TRUE,FALSE,Needs improvement in key areas.
22045,12045,2024-11-05,13120,3,FALSE,FALSE,Meets expectations; room for growth.
22046,12046,2024-09-15,13387,5,TRUE,FALSE,Outstanding contributor; top performer.
22047,,2024-07-29,11952,3,TRUE,FALSE,Meets expectations; room for growth.
22048,12048,2024-07-04,10331,4,TRUE,FALSE,Strong performance; exceeds expectations.
22049,12049,2025-06-06,10269,3,FALSE,FALSE,Meets expectations; room for growth.
22050,12050,2025-05-04,12244,3,FALSE,FALSE,Meets expectations; room for growth.
22051,12051,2024-05-03,13195,3,TRUE,FALSE,Meets expectations; room for growth.
22052,12052,2025-01-25,11046,4,TRUE,FALSE,Strong performance; exceeds expectations.
22053,12053,,11248,5,FALSE,TRUE,Outstanding contributor; top performer.
22054,12054,2023-12-29,11157,4,TRUE,FALSE,Strong performance; exceeds expectations.
22055,12055,2024-11-18,10319,4,FALSE,FALSE,Strong performance; exceeds expectations.
22056,12056,2024-08-10,10231,4,FALSE,TRUE,Strong performance; exceeds expectations.
,12057,2024-05-25,10535,3,TRUE,FALSE,Meets expectations; room for growth.
22058,12058,2024-04-10,11729,4,FALSE,FALSE,
22059,12059,2025-09-13,11962,3,FALSE,FALSE,Meets expectations; room for growth.
22060,12060,2024-11-02,13372,3,TRUE,FALSE,Meets expectations; room for growth.
,12061,2024-12-08,,4,TRUE,FALSE,Strong performance; exceeds expectations.
22062,12062,2024-10-26,12153,4,TRUE,FALSE,Strong performance; exceeds expectations.
22063,12063,2025-05-11,10095,3,TRUE,,Meets expectations; room for growth.
22064,12064,2024-11-14,11104,3,TRUE,FALSE,Meets expectations; room for growth.
22065,12065,2024-10-19,12372,4,TRUE,FALSE,Strong performance; exceeds expectations.
22066,12066,2025-07-02,11079,4,TRUE,TRUE,Strong performance; exceeds expectations.
22067,12067,2025-10-10,10100,4,TRUE,FALSE,Strong performance; exceeds expectations.
22068,,2024-01-07,13366,4,TRUE,FALSE,Strong performance; exceeds expectations.
22069,12069,2024-02-14,13229,4,TRUE,FALSE,Strong performance; exceeds expectations.
22070,12070,2025-09-09,11139,4,TRUE,FALSE,Strong performance; exceeds expectations.
22071,12071,2025-02-13,13312,3,FALSE,FALSE,Meets expectations; room for growth.
22072,12072,2024-11-10,11929,1,,FALSE,Needs improvement in key areas.
22073,12073,2024-08-11,10463,5,FALSE,FALSE,Outstanding contributor; top performer.
22074,12074,2025-11-04,12658,5,TRUE,FALSE,Outstanding contributor; top performer.
22075,12075,2024-08-06,12847,3,TRUE,FALSE,Meets expectations; room for growth.
22076,12076,2024-01-25,13140,1,FALSE,FALSE,Needs improvement in key areas.
22077,12077,2024-05-10,11929,5,TRUE,FALSE,Outstanding contributor; top performer.
22078,12078,2025-07-28,12001,3,TRUE,FALSE,Meets expectations; room for growth.
22079,12079,2025-08-13,10269,,TRUE,FALSE,
22080,12080,2024-10-30,11451,2,TRUE,FALSE,Needs improvement in key areas.
22081,12081,2024-10-22,13372,4,FALSE,FALSE,Strong performance; exceeds expectations.
22082,12082,2024-01-12,11037,4,TRUE,TRUE,Strong performance; exceeds expectations.
22083,12083,2024-12-01,10041,4,TRUE,FALSE,Strong performance; exceeds expectations.
22084,12084,2024-09-26,10007,4,FALSE,FALSE,Strong performance; exceeds expectations.
22085,12085,2025-06-29,12408,3,FALSE,FALSE,Meets expectations; room for growth.
22086,12086,2025-10-24,13104,5,TRUE,FALSE,Outstanding contributor; top performer.
22087,12087,2025-07-13,13263,4,TRUE,,Strong performance; exceeds expectations.
22088,12088,2024-11-25,10750,4,TRUE,FALSE,Strong performance; exceeds expectations.
22089,12089,2025-04-05,10797,3,TRUE,FALSE,Meets expectations; room for growth.
22090,12090,2024-05-18,13261,3,TRUE,FALSE,Meets expectations; room for growth.
22091,12091,2024-05-21,10404,3,TRUE,FALSE,Meets expectations; room for growth.
22092,12092,,10365,3,,FALSE,Meets expectations; room for growth.
22093,12093,2024-05-10,10900,5,TRUE,FALSE,Outstanding contributor; top performer.
22094,12094,2024-08-10,10601,3,TRUE,FALSE,Meets expectations; room for growth.
22095,12095,2025-05-04,11105,5,TRUE,FALSE,Outstanding contributor; top performer.
22096,12096,2024-08-11,,3,FALSE,FALSE,Meets expectations; room for growth.
22097,12097,2024-11-03,11660,3,TRUE,FALSE,Meets expectations; room for growth.
22098,12098,2024-10-21,11283,,TRUE,FALSE,Outstanding contributor; top performer.
22099,12099,2025-04-05,13245,5,TRUE,FALSE,Outstanding contributor; top performer.
22100,12100,2025-08-07,12441,3,FALSE,FALSE,Meets expectations; room for growth.
22101,12101,,11543,5,TRUE,FALSE,Outstanding contributor; top performer.
22102,12102,2025-05-18,13392,2,TRUE,FALSE,Needs improvement in key areas.
22103,12103,2024-12-20,10090,3,FALSE,FALSE,Meets expectations; room for growth.
22104,12104,2025-11-28,12543,4,FALSE,FALSE,Strong performance; exceeds expectations.
22105,12105,2024-08-02,10352,3,TRUE,FALSE,
22106,12106,2024-12-28,11382,5,TRUE,,
22107,12107,2024-06-14,11691,4,,FALSE,Strong performance; exceeds expectations.
22108,12108,2025-11-14,10611,2,TRUE,FALSE,Needs improvement in key areas.
22109,12109,2025-09-04,,4,TRUE,FALSE,Strong performance; exceeds expectations.
22110,12110,2024-03-27,11157,4,FALSE,FALSE,Strong performance; exceeds expectations.
22111,12111,2025-02-28,11604,3,TRUE,FALSE,Meets expectations; room for growth.
22112,12112,2025-09-04,12157,5,FALSE,FALSE,Outstanding contributor; top performer.
22113,12113,2024-12-09,11520,2,TRUE,FALSE,Needs improvement in key areas.
22114,12114,2025-09-13,11308,3,FALSE,FALSE,Meets expectations; room for growth.
22115,12115,2024-10-25,11743,3,TRUE,FALSE,Meets expectations; room for growth.
22116,12116,2025-05-26,12415,3,TRUE,FALSE,Meets expectations; room for growth.
,12117,2024-06-28,10269,3,TRUE,FALSE,Meets expectations; room for growth.
22118,12118,2025-11-08,10797,3,TRUE,FALSE,Meets expectations; room for growth.
22119,12119,2024-06-22,11353,5,TRUE,TRUE,Outstanding contributor; top performer.
22120,12120,2024-05-01,10367,5,TRUE,FALSE,Outstanding contributor; top performer.
22121,12121,2024-02-28,11685,5,FALSE,FALSE,Outstanding contributor; top performer.
22122,12122,2025-06-03,12623,3,TRUE,FALSE,Meets expectations; room for growth.
22123,12123,2025-03-08,12309,3,,FALSE,Meets expectations; room for growth.
22124,12124,2024-09-16,13229,4,FALSE,,Strong performance; exceeds expectations.
22125,12125,2024-04-24,,5,TRUE,FALSE,Outstanding contributor; top performer.
22126,12126,2024-04-06,12672,3,TRUE,FALSE,Meets expectations; room for growth.
22127,12127,2024-01-11,11139,3,TRUE,FALSE,Meets expectations; room for growth.
22128,12128,2025-09-26,12787,4,,FALSE,Strong performance; exceeds expectations.
22129,12129,2024-12-11,11339,,FALSE,FALSE,Strong performance; exceeds expectations.
22130,12130,2025-02-04,11547,4,TRUE,FALSE,Strong performance; exceeds expectations.
22131,12131,2024-07-26,,4,TRUE,FALSE,Strong performance; exceeds expectations.
22132,12132,,11139,4,TRUE,FALSE,Strong performance; exceeds expectations.
22133,12133,2025-10-24,13312,4,TRUE,TRUE,Strong performance; exceeds expectations.
22134,12134,2024-06-25,11337,,TRUE,FALSE,Outstanding contributor; top performer.
22135,12135,2024-12-19,,3,TRUE,FALSE,Meets expectations; room for growth.
22136,12136,2025-01-22,10400,4,TRUE,FALSE,Strong performance; exceeds expectations.
22137,12137,2025-06-27,10720,5,FALSE,,Outstanding contributor; top performer.
22138,12138,2024-12-01,11589,4,TRUE,FALSE,Strong performance; exceeds expectations.
,12139,2024-04-29,11660,3,FALSE,,Meets expectations; room for growth.
22140,12140,2025-01-13,13240,4,TRUE,FALSE,Strong performance; exceeds expectations.
22141,12141,2024-07-30,10292,3,FALSE,FALSE,Meets expectations; room for growth.
22142,12142,2025-06-25,13219,4,TRUE,FALSE,Strong performance; exceeds expectations.
22143,12143,2024-04-22,11691,4,FALSE,FALSE,Strong performance; exceeds expectations.
22144,12144,2025-09-20,12782,4,FALSE,FALSE,Strong performance; exceeds expectations.
22145,12145,2024-09-10,10103,2,TRUE,FALSE,Needs improvement in key areas.
22146,12146,2025-04-13,,2,TRUE,FALSE,Needs improvement in key areas.
,12147,2024-09-17,11578,3,FALSE,FALSE,Meets expectations; room for growth.
22148,12148,2025-08-30,10231,3,TRUE,FALSE,Meets expectations; room for growth.
22149,12149,2025-05-31,10255,,FALSE,TRUE,Strong performance; exceeds expectations.
22150,12150,2025-02-06,13199,3,TRUE,FALSE,Meets expectations; room for growth.
22151,12151,2024-10-01,13104,4,TRUE,TRUE,Strong performance; exceeds expectations.
22152,12152,2024-05-19,10269,3,TRUE,FALSE,Meets expectations; room for growth.
22153,12153,2024-04-19,11660,3,,FALSE,Meets expectations; room for growth.
22154,12154,2024-02-19,12587,4,TRUE,FALSE,Strong performance; exceeds expectations.
22155,12155,2025-03-16,10400,4,FALSE,FALSE,Strong performance; exceeds expectations.
22156,12156,2025-03-24,11337,4,FALSE,,Strong performance; exceeds expectations.
22157,12157,2024-06-22,11604,,TRUE,FALSE,Strong performance; exceeds expectations.
22158,12158,2025-04-10,11157,4,TRUE,FALSE,Strong performance; exceeds expectations.
22159,12159,2024-05-28,11157,3,TRUE,FALSE,Meets expectations; room for growth.
22160,12160,2024-06-09,11340,4,,FALSE,Strong performance; exceeds expectations.
22161,12161,2025-10-22,11451,3,TRUE,FALSE,Meets expectations; room for growth.
,12162,2024-07-01,,5,TRUE,FALSE,Outstanding contributor; top performer.
22163,12163,2024-04-10,11768,5,TRUE,FALSE,Outstanding contributor; top performer.
22164,12164,2024-01-12,12157,4,FALSE,FALSE,Strong performance; exceeds expectations.
22165,12165,2024-08-18,13470,3,FALSE,FALSE,Meets expectations; room for growth.
22166,12166,2024-03-22,10624,4,FALSE,FALSE,Strong performance; exceeds expectations.
22167,12167,2024-11-15,11272,3,TRUE,FALSE,Meets expectations; room for growth.
22168,12168,2024-04-10,12067,5,TRUE,TRUE,Outstanding contributor; top performer.
,12169,2025-01-06,10400,5,FALSE,FALSE,Outstanding contributor; top performer.
22170,,2024-08-18,10369,3,TRUE,FALSE,Meets expectations; room for growth.
22171,12171,2024-05-31,12472,3,TRUE,FALSE,Meets expectations; room for growth.
22172,12172,2023-12-18,10204,3,TRUE,FALSE,Meets expectations; room for growth.
22173,12173,2025-03-19,12339,4,TRUE,FALSE,Strong performance; exceeds expectations.
22174,12174,2025-03-11,13229,3,TRUE,FALSE,Meets expectations; room for growth.
22175,12175,2024-05-12,11409,3,TRUE,FALSE,Meets expectations; room for growth.
22176,12176,2024-12-28,13046,5,FALSE,TRUE,Outstanding contributor; top performer.
22177,,2025-06-30,10162,4,TRUE,TRUE,Strong performance; exceeds expectations.
22178,12178,2025-12-01,10331,2,FALSE,FALSE,Needs improvement in key areas.
,12179,2025-02-25,11691,4,TRUE,FALSE,Strong performance; exceeds expectations.
22180,12180,2024-02-25,11604,3,FALSE,,Meets expectations; room for growth.
22181,12181,2024-04-02,11929,5,TRUE,FALSE,Outstanding contributor; top performer.
22182,12182,2025-11-21,12595,3,,FALSE,Meets expectations; room for growth.
22183,12183,2025-07-18,11590,,FALSE,,Meets expectations; room for growth.
22184,12184,2024-07-09,12703,3,FALSE,FALSE,Meets expectations; room for growth.
22185,12185,2024-12-29,11944,5,TRUE,FALSE,Outstanding contributor; top performer.
22186,12186,2025-08-03,10204,5,FALSE,FALSE,Outstanding contributor; top performer.
22187,,2024-11-20,13167,4,TRUE,FALSE,Strong performance; exceeds expectations.
,12188,2025-08-10,10547,4,TRUE,FALSE,Strong performance; exceeds expectations.
22189,12189,2024-09-21,11283,5,TRUE,FALSE,Outstanding contributor; top performer.
22190,12190,2024-07-29,11150,4,TRUE,FALSE,Strong performance; exceeds expectations.
22191,12191,2025-05-10,10855,3,TRUE,FALSE,
22192,12192,2025-09-03,12112,4,FALSE,FALSE,Strong performance; exceeds expectations.
22193,12193,2024-12-14,11209,4,TRUE,TRUE,Strong performance; exceeds expectations.
22194,12194,2025-08-07,11962,3,FALSE,FALSE,Meets expectations; room for growth.
22195,12195,2025-10-15,13062,1,TRUE,FALSE,Needs improvement in key areas.
22196,12196,2024-12-18,10614,5,TRUE,FALSE,Outstanding contributor; top performer.
22197,12197,2024-04-22,12760,3,FALSE,FALSE,Meets expectations; room for growth.
22198,12198,2025-11-07,12001,3,TRUE,FALSE,Meets expectations; room for growth.
22199,12199,2025-09-27,13062,5,FALSE,FALSE,Outstanding contributor; top performer.
22200,12200,,13215,1,TRUE,FALSE,Needs improvement in key areas.
22201,12201,2025-02-05,13046,4,TRUE,FALSE,Strong performance; exceeds expectations.
22202,12202,2024-10-10,13263,3,FALSE,FALSE,Meets expectations; room for growth.
22203,12203,2025-08-02,11150,5,TRUE,TRUE,Outstanding contributor; top performer.
22204,12204,2024-02-05,10137,4,FALSE,FALSE,
22205,12205,2025-05-13,10601,4,TRUE,TRUE,Strong performance; exceeds expectations.
22206,12206,2024-12-06,12824,4,TRUE,FALSE,Strong performance; exceeds expectations.
22207,12207,2025-05-08,13312,4,TRUE,FALSE,Strong performance; exceeds expectations.
22208,12208,2024-01-20,10589,3,TRUE,FALSE,Meets expectations; room for growth.
22209,12209,2024-11-28,11042,5,FALSE,FALSE,Outstanding contributor; top performer.
22210,12210,2025-05-21,12372,3,TRUE,FALSE,Meets expectations; room for growth.
22211,12211,2024-10-10,,,FALSE,FALSE,Outstanding contributor; top performer.
22212,12212,2025-07-19,12404,3,TRUE,FALSE,Meets expectations; room for growth.
22213,12213,,11578,3,TRUE,FALSE,Meets expectations; room for growth.
22214,12214,2024-09-30,,3,TRUE,FALSE,Meets expectations; room for growth.
22215,12215,2025-05-17,,4,TRUE,FALSE,Strong performance; exceeds expectations.
22216,12216,2024-07-27,11589,4,FALSE,FALSE,Strong performance; exceeds expectations.
22217,12217,2024-05-05,12543,3,FALSE,FALSE,Meets expectations; room for growth.
